Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1991,1991,7021,Annual value,USD,375.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,403.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,369,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,363,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,411.1,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,386.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,336.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,348.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,319.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,290.7,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,308.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,296.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,318.3,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,346.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,343.2,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,343.7,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,458.5,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,495.1,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,334.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,408.3,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,484.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,416.3,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,504.7,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,502.2,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,328.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,301.1,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,396.5,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,416.9,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,385.1,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,394.3,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,430.5,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),141,Soya beans,2017,2017,7021,Annual value,USD,367.1,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),141,Soya beans,2018,2018,7021,Annual value,USD,383.8,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),141,Soya beans,2019,2019,7021,Annual value,USD,364.4,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),141,Soya beans,2020,2020,7021,Annual value,USD,404.2,A,Official figure
PP,Producer Prices,276,Germany,5532,Producer Price (USD/tonne),141,Soya beans,2021,2021,7021,Annual value,USD,646.9,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,188.8,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,191.1,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,144.4,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,145.8,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,215.3,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,200.7,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,314.1,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,256.5,A,Official figure
PP,Producer Prices,288,Ghana,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,169.4,A,Official figure
